Function Name, Cumulative Stack Size, Branch Type
"_is_tracer_idle",8,Closed
"amd_check_config",8,Closed
"amd_dep_registry_met",8,Closed
"ams_usecToRegVal",8,Closed
"basic_gestures_sam_dep_registry_met",8,Closed
"bmg160_get_fifostatus_reg",8,Closed
"bmg160_get_interrupt_status_reg_1",8,Closed
"bmp085_calculate_pressure",8,Closed
"bmp280_read_register",8,Closed
"bmp280_write_register",8,Closed
"cmc_sam_dep_registry_met",8,Closed
"core_ped_sam_check_config",8,Closed
"core_ped_sam_dep_registry_met",8,Closed
"db_dep_registry_met",8,Closed
"db_dep_sensors_met",8,Closed
"diag_lsm_f3_trace_deinit",8,Closed
"distance_bound_time_diff_in_secs",8,Closed
"dog_hb_deregister",8,Closed
"dog_hb_destroy",8,Closed
"dog_hb_pong",8,Closed
"dog_hb_report",8,Closed
"dog_sw_destroy",8,Closed
"dog_sw_report",8,Closed
"dpc_sam_check_config",8,Closed
"dpc_sam_dep_registry_met",8,Closed
"dpc_time_diff_in_secs",8,Closed
"egs_sam_dep_registry_met",8,Closed
"err_qdi_invoke_err_handling_done",8,Closed
"err_qdi_invoke_inform_pfr",8,Closed
"err_qdi_invoke_send_pid_info",8,Closed
"err_raise_to_kernel",8,Closed
"facing_sam_check_config",8,Closed
"facing_sam_dep_registry_met",8,Closed
"fmv_sam_dep_registry_met",8,Closed
"game_rv_sam_dep_registry_met",8,Closed
"game_rv_sam_dep_sensors_met",8,Closed
"gravity_sam_dep_registry_met",8,Closed
"matrix_float_multiply",8,Closed
"npa_lock_graph",8,Closed
"npa_lock_resource",8,Closed
"npa_unlock_graph",8,Closed
"npa_unlock_graph.part.0",8,Closed
"npa_unlock_resource",8,Closed
"orientation_sam_dep_registry_met",8,Closed
"orientation_sam_dep_sensors_met",8,Closed
"osal_delete_crit_sect",8,Closed
"osal_delete_mutex",8,Closed
"osal_pthread_setspecific",8,Closed
"osal_thread_get_pri",8,Closed
"osal_thread_self",8,Closed
"osal_thread_wait",8,Closed
"ped_sam_dep_registry_met",8,Closed
"ped_sam_dep_sensors_met",8,Closed
"ping_handle_req_cb",8,Closed
"pthread_attr_getthreadname",8,Closed
"pthread_attr_setthreadname",8,Closed
"pthread_mutex_unlock",8,Closed
"pthread_self",8,Closed
"pthread_setspecific",8,Closed
"ptrace",8,Closed
"qmi_cci_common_deinit",8,Closed
"qmi_idl_encode_length",8,Closed
"quat_dep_registry_met",8,Closed
"qurt_anysignal_set",8,Closed
"qurt_island_enter",8,Closed
"qurt_island_get_status",8,Closed
"qurt_l2fetch_disable",8,Closed
"qurt_mem_cache_cleaninvall",8,Closed
"qurt_mem_cache_flushall",8,Closed
"qurt_mem_l2_cache_lock_lines_ops",8,Closed
"qurt_mem_l2cache_line_lock",8,Closed
"qurt_mem_l2cache_line_unlock",8,Closed
"qurt_signal_wait",8,Closed
"qurt_sysenv_get_process_name",8,Closed
"rce_nmehash",8,Closed
"release_cb_internal",8,Closed
"rfs_close",8,Closed
"rfs_read",8,Closed
"rfs_seek",8,Closed
"rfs_validate_path",8,Closed
"rfs_write",8,Closed
"rfsa_thread_unlock",8,Closed
"rmd_check_config",8,Closed
"rmd_dep_registry_met",8,Closed
"rotation_vector_sam_dep_registry_met",8,Closed
"rotation_vector_sam_dep_sensors_met",8,Closed
"smd_check_config",8,Closed
"smgr_rate_hz_to_q16",8,Closed
"sns_dd_dmp_compute_batch_threshold",8,Closed
"sns_dd_mpu6xxx_is_dmp_active",8,Closed
"sns_ddf_convert_usec_to_tick",8,Closed
"sns_ddf_get_timestamp",8,Closed
"sns_em_convert_sec_in_q16_to_localtick",8,Closed
"sns_em_convert_usec_to_dspstick",8,Closed
"sns_em_convert_usec_to_localtick",8,Closed
"sns_em_get_timestamp",8,Closed
"sns_sam_update_duty_cycle_config_client_removal.isra.3.part.4",8,Closed
"sns_ssm_qmi_csi_disconnect_cb",8,Closed
"sys_Tlsset",8,Closed
"threshold_check_config",8,Closed
"threshold_check_sensor",8,Closed
"tilt_sam_dep_registry_met",8,Closed
"timer_is_active",8,Closed
"uTimetick_CvtToTicks",8,Closed
"usecToIcycles",8,Closed
"utimer_undef",8,Closed
"Core_MutexDisable",0,Closed
"Core_MutexEnable",0,Closed
"Core_WorkQueueIsEmpty",0,Closed
"Core_WorkQueueLength",0,Closed
"DALFW_AddRef",0,Closed
"DALFW_MarkDeviceStatic",0,Closed
"DALSYS_GetDAL_Mod",0,Closed
"DALSYS_GetPropDir",0,Closed
"DALSYS_GetPropStructPtrArray",0,Closed
"DiagSvc_Free",0,Recursive
"DiagSvc_Malloc",0,Recursive
"Diag_LSM_Event_DeInit",0,Closed
"Diag_LSM_Log_DeInit",0,Closed
"Diag_LSM_Pkt_Init",0,Closed
"GPIOInt_GPIOInt_AttachRemote",0,Closed
"GPIOInt_GPIOInt_ClearInterrupt",0,Closed
"GPIOInt_GPIOInt_Close",0,Closed
"GPIOInt_GPIOInt_DeInit",0,Closed
"GPIOInt_GPIOInt_DeRegisterEvent",0,Closed
"GPIOInt_GPIOInt_DisableGPIOInterrupt",0,Closed
"GPIOInt_GPIOInt_DisableInterrupt",0,Closed
"GPIOInt_GPIOInt_EnableGPIOInterrupt",0,Closed
"GPIOInt_GPIOInt_EnableInterrupt",0,Closed
"GPIOInt_GPIOInt_Info",0,Closed
"GPIOInt_GPIOInt_InterruptNotify",0,Closed
"GPIOInt_GPIOInt_IsInterruptRegistered",0,Closed
"GPIOInt_GPIOInt_MapMPMInterrupt",0,Closed
"GPIOInt_GPIOInt_MonitorInterrupts",0,Closed
"GPIOInt_GPIOInt_Open",0,Closed
"GPIOInt_GPIOInt_PowerEvent",0,Closed
"GPIOInt_GPIOInt_RegisterEvent",0,Closed
"GPIOInt_GPIOInt_Restore",0,Closed
"GPIOInt_GPIOInt_Save",0,Closed
"GPIOInt_GPIOInt_SetDirectConnectGPIOMapping",0,Closed
"GPIOInt_GPIOInt_SysRequest",0,Closed
"GPIOInt_GPIOInt_TriggerInterrupt",0,Closed
"GPIOInt_Init",0,Closed
"GPIOIntr_ClearInterrupt",0,Closed
"GPIOIntr_Close",0,Closed
"GPIOIntr_DeviceDeInit",0,Closed
"GPIOIntr_DisableInterrupt",0,Closed
"GPIOIntr_DriverDeInit",0,Closed
"GPIOIntr_DriverInit",0,Closed
"GPIOIntr_EnableInterrupt",0,Closed
"GPIOIntr_Info",0,Closed
"GPIOIntr_LogEvent",0,Closed
"GPIOIntr_MapMPMInterrupt",0,Closed
"GPIOIntr_Open",0,Closed
"GPIOIntr_PowerEvent",0,Closed
"GPIOIntr_Restore",0,Closed
"GPIOIntr_Save",0,Closed
"HAL_qdss_isSyncEnabled",0,Closed
"HAL_qdss_stm_AccessLock",0,Closed
"HAL_qdss_stm_AccessUnLock",0,Closed
"HAL_qdss_stm_ClaimTagImplementMask",0,Closed
"HAL_qdss_stm_ClrClaimTag",0,Closed
"HAL_qdss_stm_CompDisable",0,Closed
"HAL_qdss_stm_CompEnable",0,Closed
"HAL_qdss_stm_Disable",0,Closed
"HAL_qdss_stm_DisableSingleShot",0,Closed
"HAL_qdss_stm_Enable",0,Closed
"HAL_qdss_stm_EnableSingleShot",0,Closed
"HAL_qdss_stm_GenerateTimeStamp",0,Closed
"HAL_qdss_stm_GetClaimTag",0,Closed
"HAL_qdss_stm_GetFeature",0,Closed
"HAL_qdss_stm_GetTimeStampFreq",0,Closed
"HAL_qdss_stm_HWEventATIDTriggerGenDisable",0,Closed
"HAL_qdss_stm_HWEventCompressionEnable",0,Closed
"HAL_qdss_stm_HWEventDisable",0,Closed
"HAL_qdss_stm_HWEventEnable",0,Closed
"HAL_qdss_stm_HWEventErrorDetectEnable",0,Closed
"HAL_qdss_stm_HWEventSelectAll",0,Closed
"HAL_qdss_stm_HWEventTrigOutMultiShotMode",0,Closed
"HAL_qdss_stm_HWEventTriggerEnableAll",0,Closed
"HAL_qdss_stm_HalConfigInit",0,Closed
"HAL_qdss_stm_MasterSelectCfg",0,Closed
"HAL_qdss_stm_MasterSelectCfgAll",0,Closed
"HAL_qdss_stm_PortEnableMask",0,Closed
"HAL_qdss_stm_PortSelectCfgAll",0,Closed
"HAL_qdss_stm_SetClaimTag",0,Closed
"HAL_qdss_stm_SetConfigPhysAddr",0,Closed
"HAL_qdss_stm_SetTimeStampFreq",0,Closed
"HAL_qdss_stm_SyncDisable",0,Closed
"HAL_qdss_stm_SyncEnable",0,Closed
"HAL_qdss_stm_SyncPeriodCfg",0,Closed
"HAL_qdss_stm_TimeStampDisable",0,Closed
"HAL_qdss_stm_TimeStampEnable",0,Closed
"HAL_qdss_stm_TraceIdCfg",0,Closed
"HAL_qdss_stm_TrigGenTrigLocation",0,Closed
"HAL_qdss_stm_isAccessLocked",0,Closed
"HAL_qdss_stm_isBusy",0,Closed
"HAL_qdss_stm_isCompEnabled",0,Closed
"HAL_qdss_stm_isEnabled",0,Closed
"I2cBsp_ReleaseDriverObj",0,Closed
"I2cDev_DeInit",0,Closed
"I2cDev_IsTransferComplete",0,Closed
"I2cDev_OutSeqInitTransfer",0,Closed
"I2cPlat_GetQupAddress",0,Closed
"I2cPlat_ReadPlatConfig",0,Closed
"I2cPlat_RegisterIstHooks",0,Closed
"I2cPlat_UnRegisterIstHooks",0,Closed
"I2cSys_ClearEvent",0,Closed
"I2cSys_CreateEvent",0,Closed
"I2cSys_DestroyEvent",0,Closed
"I2cSys_Memset",0,Closed
"I2cSys_SetEvent",0,Closed
"I2cSys_Wait",0,Closed
"I2c_RegObj_SetOffset",0,Closed
"I2c_TrObj_AddBuffer",0,Closed
"PrngELMemoryBarrier",0,Closed
"QDSSErrInit",0,Closed
"QDSSFlush",0,Closed
"QDSSisInUse",0,Closed
"QUP_GetTransferCnt",0,Closed
"QUP_InFsm_MoveNextTransfer.part.2",0,Closed
"QUP_IsI2cBusClkForcedLow",0,Closed
"QUP_OutFsm_MoveNextTransfer",0,Closed
"SNS_DEBUG_SVC_get_service_object_internal_v01",0,Closed
"SNS_DIAG_DSPS_SVC_get_service_object_internal_v01",0,Closed
"SNS_FILE_INTERNAL_SVC_get_service_object_internal_v01",0,Closed
"SNS_OEM_1_SVC_get_service_object_internal_v01",0,Closed
"SNS_PM_SVC_get_service_object_internal_v01",0,Closed
"SNS_REG2_SVC_get_service_object_internal_v02",0,Closed
"SNS_REG_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_AMD_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_BASIC_GESTURES_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_BTE_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_CMC_SVC_get_service_object_internal_v02",0,Closed
"SNS_SAM_DISTANCE_BOUND_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_DPC_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_EVENT_GATED_SENSOR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_FACING_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_FILTERED_MAG_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_FNS_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_GAME_ROTATION_VECTOR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_GRAVITY_VECTOR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_GYROBUF_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_GYROINT_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_GYRO_TAP2_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_INTEG_ANGLE_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_INTERNAL_PED_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_MAG_CAL_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_MODEM_SCN_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_ORIENTATION_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_PAM_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_PED_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_QUATERNION_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_RMD_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_ROTATION_VECTOR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_SENSOR_THRESH_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_SMD_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_TAP_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_TILT_DETECTOR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SAM_VMD_SVC_get_service_object_internal_v01",0,Closed
"SNS_SMGR_INTERNAL_SVC_get_service_object_internal_v01",0,Closed
"SNS_SMGR_INTERNAL_SVC_get_service_object_internal_v02",0,Closed
"SNS_SMGR_RESTRICTED_SVC_get_service_object_internal_v01",0,Closed
"SNS_SMGR_SVC_get_service_object_internal_v01",0,Closed
"SNS_SYNC_PROXY_SVC_get_service_object_internal_v01",0,Closed
"SNS_TIME2_SVC_get_service_object_internal_v02",0,Closed
"STMCfg_DeviceClose",0,Closed
"STMCfg_DeviceInfo",0,Closed
"STMCfg_DeviceOpen",0,Closed
"STMCfg_DevicePowerEvent",0,Closed
"STMCfg_DeviceSysRequest",0,Closed
"STMCfg_DriverDeInit",0,Closed
"STMCfg_DriverInit",0,Closed
"STMTrace_DeviceClose",0,Closed
"STMTrace_DeviceInfo",0,Closed
"STMTrace_DeviceOpen",0,Closed
"STMTrace_DevicePowerEvent",0,Closed
"STMTrace_DeviceSysRequest",0,Closed
"STMTrace_DriverDeInit",0,Closed
"STMTrace_DriverInit",0,Closed
"ULogCore_AttributeSet",0,Closed
"ULogCore_IsEnabled",0,Closed
"ULogCore_LogLevelGet",0,Closed
"ULogCore_LogLevelSet",0,Closed
"ULogCore_Query",0,Closed
"ULogCore_SetTransportToStm",0,Closed
"ULogCore_SetTransportToStmAscii",0,Closed
"ULogCore_TeeHandleSearch",0,Closed
"ULogInternal_ConvertSize",0,Closed
"_AllocBit",0,Closed
"_Atexit",0,Closed
"_DALSYS_InitMod",0,Closed
"_Dint",0,Closed
"_Dnorm",0,Closed
"_Dtest",0,Closed
"_FDint",0,Closed
"_FDnorm",0,Closed
"_FDtest",0,Closed
"_FLogpoly",0,Closed
"_FXp_getw",0,Closed
"_FreeBit",0,Closed
"_LDint",0,Closed
"_LDtest",0,Closed
"__deallocframe",0,Closed
"__hexagon_adddf3",0,Recursive
"__hexagon_divdf3",0,Closed
"__hexagon_divdi3",0,Closed
"__hexagon_divsf3",0,Closed
"__hexagon_divsi3",0,Closed
"__hexagon_fast_adddf3",0,Closed
"__hexagon_fast_divdf3",0,Closed
"__hexagon_fast_divsf3",0,Closed
"__hexagon_fast_muldf3",0,Closed
"__hexagon_fast_sqrtf",0,Closed
"__hexagon_fast_subdf3",0,Recursive
"__hexagon_modsi3",0,Closed
"__hexagon_muldf3",0,Closed
"__hexagon_sqrtf",0,Closed
"__hexagon_subdf3",0,Closed
"__hexagon_udivdi3",0,Closed
"__hexagon_udivsi3",0,Closed
"__hexagon_umoddi3",0,Closed
"__hexagon_umodsi3",0,Closed
"__qdsp_adddf3",0,Closed
"__qdsp_divdf3",0,Closed
"__qdsp_divdi3",0,Closed
"__qdsp_divsf3",0,Closed
"__qdsp_divsi3",0,Closed
"__qdsp_memcpy_likely_aligned_min32bytes_mult8bytes",0,Closed
"__qdsp_modsi3",0,Closed
"__qdsp_muldf3",0,Closed
"__qdsp_sqrtf",0,Closed
"__qdsp_subdf3",0,Closed
"__qdsp_udivdi3",0,Closed
"__qdsp_udivsi3",0,Closed
"__qdsp_umoddi3",0,Closed
"__qdsp_umodsi3",0,Closed
"__real_qurt_thread_resume",0,Closed
"__restore_r16_through_r17_and_deallocframe",0,Closed
"__restore_r16_through_r17_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r19_and_deallocframe",0,Closed
"__restore_r16_through_r19_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r21_and_deallocframe",0,Closed
"__restore_r16_through_r21_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r23_and_deallocframe",0,Closed
"__restore_r16_through_r23_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r25_and_deallocframe",0,Closed
"__restore_r16_through_r25_and_deallocframe_before_tailcall",0,Closed
"__restore_r16_through_r27_and_deallocframe",0,Closed
"__restore_r16_through_r27_and_deallocframe_before_tailcall",0,Closed
"__save_r16_through_r17",0,Closed
"__save_r16_through_r19",0,Closed
"__save_r16_through_r21",0,Closed
"__save_r16_through_r23",0,Closed
"__save_r16_through_r25",0,Closed
"__save_r16_through_r27",0,Closed
"__wrap_qurt_thread_resume",0,Closed
"_entity_op_set",0,Closed
"_entity_op_set_all",0,Closed
"_event_op_set",0,Closed
"_getltcb",0,Closed
"_handle_sigalarm",0,Closed
"_is_req_handles_valid",0,Closed
"_set_qmi_resp",0,Closed
"_set_qmi_resp",0,Closed
"_start",0,Undetermined
"_tcfg_rtnerr",0,Closed
"abs",0,Closed
"addFxQ16",0,Closed
"alps_mag_handle_irq",0,Closed
"alps_mag_handle_timer",0,Closed
"alps_prs_handle_irq",0,Closed
"alps_prs_reset",0,Closed
"alps_prs_run_test",0,Closed
"amd_generate",0,Closed
"amd_process_enable_req",0,Closed
"amd_reg_grps",0,Closed
"ams_clearShadowChangedFlag",0,Closed
"ams_clrBits",0,Closed
"ams_clrBits_s",0,Closed
"ams_getBits",0,Closed
"ams_getBits_s",0,Closed
"ams_getField",0,Closed
"ams_getField_s",0,Closed
"ams_get_prox_data",0,Closed
"ams_setBits",0,Closed
"ams_setBits_s",0,Closed
"ams_setField",0,Closed
"ams_set_reg_values_from_nv",0,Closed
"ams_tmd277x_set_default_reg_values",0,Closed
"ams_toggleBits",0,Closed
"ams_toggleBits_s",0,Closed
"ams_validDeviceId",0,Closed
"amssheap_get_current_heap_usages",0,Closed
"amssheap_get_current_in_use_blocks_count",0,Closed
"amssheap_get_task_stats",0,Closed
"apds9950_dd_als_init",0,Closed
"apds9950_dd_cct_init",0,Closed
"apds9950_dd_common_init",0,Closed
"apds9950_dd_fill_sub_dev_slot",0,Closed
"apds9950_dd_find_same_port_dev",0,Closed
"apds9950_dd_prx_init",0,Closed
"apds9950_dd_rgb_init",0,Closed
"apds9950_dd_set_als_change_pcnt",0,Closed
"apds9950_dd_set_cycle_time",0,Closed
"apds9950_dd_set_prx_factor",0,Closed
"apds9950_dd_sub_dev_init",0,Closed
"apds9950_find_free_sub_dev_slot",0,Closed
"ascending_order_float_compare",0,Closed
"atm_sensor_get_autozero_mode",0,Closed
"atm_sensor_get_measure_mode",0,Closed
"atm_sensor_get_odr_ave_count",0,Closed
"atm_sensor_get_odr_time_count",0,Closed
"atm_sensor_get_sensor_status",0,Closed
"atm_sensor_ifsys_sem_exit",0,Closed
"atm_sensor_ifsys_sem_free",0,Closed
"atm_sensor_ifsys_sem_get",0,Closed
"atm_sensor_ifsys_sem_init",0,Closed
"basic_gestures_sam_check_config",0,Closed
"basic_gestures_sam_check_sensor",0,Closed
"basic_gestures_sam_generate",0,Closed
"basic_gestures_sam_get_attr",0,Closed
"basic_gestures_sam_mem_const_req",0,Closed
"basic_gestures_sam_process_enable_req",0,Closed
"basic_gestures_sam_reg_grps",0,Closed
"bma2x2_get_tap_first",0,Closed
"bma2x2_get_tap_sign",0,Closed
"bmg160_init",0,Closed
"bmi160_dump_core_reg",0,Closed
"bmi160_get_matching_odr_map_idx",0,Closed
"bmi160_get_tap_first",0,Closed
"bmi160_get_ts_dev_update_msb",0,Closed
"bmi160_parse_data_acc",0,Closed
"bmi160_parse_data_ts.isra.0",0,Closed
"bmi160_parse_int_stat_flags",0,Closed
"bmi160_parse_reg_status",0,Closed
"bmp085_st_calc_crc",0,Closed
"bmp085_st_check_UTUP",0,Closed
"bmp085_st_check_cal_param",0,Closed
"bmp280_verify_calib_param",0,Closed
"bmp280_verify_calib_range",0,Closed
"brev",0,Closed
"buffer_full",0,Closed
"buffer_insert",0,Closed
"buffer_insert_accel_mag",0,Closed
"buffer_num_samples",0,Closed
"buffer_size",0,Closed
"buffer_sprd",0,Closed
"buffer_sum",0,Closed
"buffer_sum_and_sum_sq",0,Closed
"buffer_sum_sq",0,Closed
"cmc_apply_vehicle_entry_logic",0,Closed
"cmc_check_config",0,Closed
"cmc_mem_req",0,Closed
"cmc_sam_check_sensor",0,Closed
"cmc_sam_gen_report",0,Closed
"cmc_sam_get_attr",0,Closed
"cmc_sam_mem_const_req",0,Closed
"cmc_sam_process_enable_req",0,Closed
"cmc_sam_reg_grps",0,Closed
"cmc_update_reporting_state",0,Closed
"compute_circular_buffer_num_data_rows",0,Closed
"convert_ms_to_probability_index",0,Closed
"cordic",0,Closed
"core_ped_compute_sum_and_sum_sq",0,Closed
"core_ped_sam_check_sensor",0,Closed
"core_ped_sam_gen_ind",0,Closed
"core_ped_sam_gen_report",0,Closed
"core_ped_sam_get_attr",0,Closed
"core_ped_sam_mem_const_req",0,Closed
"core_ped_sam_process_enable_req",0,Closed
"core_ped_sam_reg_grps",0,Closed
"db_check_sensor",0,Closed
"db_gen_report",0,Closed
"db_gen_req",0,Closed
"db_get_attr",0,Closed
"db_mem_const_req",0,Closed
"db_process_enable_req",0,Closed
"db_reg_grps",0,Closed
"diag_f3_trace_to_buffer",0,Closed
"diag_lsm_f3_trace_init_control_mask_config",0,Closed
"diag_lsm_f3_trace_init_detail_mask_config",0,Closed
"diag_lsm_read_data",0,Closed
"diag_lsm_send_pkt_read_complete_notify",0,Closed
"diag_lsm_wait_for_event",0,Closed
"diag_lsm_write_data",0,Closed
"diag_stm_alloc",0,Recursive
"diag_stm_free",0,Recursive
"diagpkt_free",0,Recursive
"diagpkt_get_cmd_code",0,Closed
"diagpkt_set_cmd_code",0,Closed
"diagpkt_shorten",0,Closed
"diagpkt_subsys_get_cmd_code",0,Closed
"diagpkt_subsys_get_delayed_rsp_id",0,Closed
"diagpkt_subsys_get_id",0,Closed
"diagpkt_subsys_get_status",0,Closed
"diagpkt_subsys_reset_delayed_rsp_id",0,Closed
"diagpkt_subsys_set_rsp_cnt",0,Closed
"diagpkt_subsys_set_status",0,Closed
"diagpkt_with_delay",0,Closed
"distance_bound_check_config",0,Closed
"distance_bound_mem_req",0,Closed
"dmp_get_pkt_size",0,Closed
"dog_hb_user_term",0,Closed
"dog_sw_user_term",0,Closed
"dpc_process_detector_events.isra.1.part.2",0,Closed
"dpc_sam_check_sensor",0,Closed
"dpc_sam_gen_batch_ind",0,Closed
"dpc_sam_gen_report",0,Closed
"dpc_sam_get_attr",0,Closed
"dpc_sam_mem_const_req",0,Closed
"dpc_sam_mem_req",0,Closed
"dpc_sam_process_enable_req",0,Closed
"dpc_sam_process_update_req",0,Closed
"dpc_sam_reg_grps",0,Closed
"dpc_sam_register_client",0,Closed
"egs_sam_check_config",0,Closed
"egs_sam_check_sensor",0,Closed
"egs_sam_get_attr",0,Closed
"egs_sam_mem_const_req",0,Closed
"egs_sam_mem_req",0,Closed
"egs_sam_process_enable_req",0,Closed
"egs_sam_reg_grps",0,Closed
"err_crash_cb_dereg",0,Closed
"err_crash_cb_register",0,Closed
"err_put_log",0,Closed
"err_qdi_client_is_initialized",0,Closed
"facing_sam_check_sensor",0,Closed
"facing_sam_gen_report",0,Closed
"facing_sam_generate",0,Closed
"facing_sam_get_attr",0,Closed
"facing_sam_mem_const_req",0,Closed
"facing_sam_process_enable_req",0,Closed
"facing_sam_reg_grps",0,Closed
"ffs_mask",0,Closed
"filter_settled",0,Closed
"findLargestBlockSize",0,Closed
"find_service",0,Closed
"find_txn",0,Closed
"fmv_sam_apply_rot",0,Closed
"fmv_sam_check_config",0,Closed
"fmv_sam_check_sensor",0,Closed
"fmv_sam_gen_report",0,Closed
"fmv_sam_generate",0,Closed
"fmv_sam_get_attr",0,Closed
"fmv_sam_get_rot_m",0,Closed
"fmv_sam_mem_const_req",0,Closed
"fmv_sam_reg_grps",0,Closed
"game_rv_sam_check_config",0,Closed
"game_rv_sam_check_sensor",0,Closed
"game_rv_sam_gen_report",0,Closed
"game_rv_sam_gen_req",0,Closed
"game_rv_sam_generate",0,Closed
"game_rv_sam_get_attr",0,Closed
"game_rv_sam_mem_const_req",0,Closed
"game_rv_sam_mem_req",0,Closed
"game_rv_sam_reg_grps",0,Closed
"getAgain",0,Closed
"gravity_sam_check_config",0,Closed
"gravity_sam_check_sensor",0,Closed
"gravity_sam_gen_report",0,Closed
"gravity_sam_generate",0,Closed
"gravity_sam_get_attr",0,Closed
"gravity_sam_mem_const_req",0,Closed
"gravity_sam_reg_grps",0,Closed
"gyro_cal_scm_mem_req",0,Closed
"gyro_cal_scm_state_reset",0,Closed
"gyro_cal_scm_update",0,Closed
"hw_timer_curr_timetick",0,Closed
"hw_timer_match_val",0,Closed
"ipc_router_qdi_close",0,Closed
"ipc_router_qdi_dereg_server",0,Closed
"ipc_router_qdi_reg_server",0,Closed
"ipc_router_qdi_send_conf",0,Closed
"lis3dsh_search_subdev_by_sensortype",0,Closed
"log_free",0,Recursive
"log_get_code",0,Closed
"log_get_length",0,Closed
"log_set_code",0,Closed
"log_set_length",0,Closed
"log_shorten",0,Closed
"log_status",0,Closed
"longjmp",0,Closed
"matrix_copy",0,Closed
"matrix_float_inversion_buffer_mem_req",0,Closed
"matrix_float_inversion_buffer_reset",0,Closed
"matrix_float_malloc_mem_req",0,Closed
"matrix_float_reset",0,Closed
"matrix_float_scalar_multiply",0,Closed
"matrix_float_sq_transpose",0,Closed
"matrix_float_transpose",0,Closed
"matrix_float_transpose_first_multiplicand_and_multiply",0,Closed
"matrix_mem_req",0,Closed
"matrix_multiply",0,Closed
"matrix_reset",0,Closed
"matrix_zero",0,Closed
"mem_heap_consumed",0,Closed
"mem_heap_get_chunk_size",0,Closed
"mem_heap_get_random_num",0,Closed
"mem_heap_overhead",0,Closed
"mem_heap_register_callbacks",0,Closed
"mem_heap_set_crit_sect",0,Closed
"mem_heap_set_int_lock",0,Closed
"mem_heap_set_task_lock",0,Closed
"mem_heap_set_thresholds",0,Closed
"mem_heap_used",0,Closed
"memchr",0,Closed
"memcmp",0,Closed
"memdebug_free",0,Closed
"memdebug_init",0,Closed
"memdebug_malloc",0,Closed
"memdebug_malloc_updateparams",0,Closed
"memdebug_updatecallerptr",0,Closed
"memheap_copy_frd_offset_at_end",0,Closed
"memheap_dalTF_cb_dereg",0,Closed
"memheap_dalTF_cb_reg",0,Closed
"memheap_find_bin",0,Closed
"memheap_get_task_name",0,Closed
"memset",0,Closed
"modem_scn_sam_mem_req",0,Closed
"modem_scn_sam_update",0,Closed
"modem_scn_update_results",0,Closed
"motion_feature_get_lowest",0,Closed
"motion_feature_multi_sec_sliding_window_is_full",0,Closed
"motion_feature_one_sec_window_add_accel",0,Closed
"motion_feature_one_sec_window_init",0,Closed
"motion_feature_one_sec_window_pool_init",0,Closed
"motion_feature_one_sec_window_pool_release",0,Closed
"motion_feature_update_filtered_accel",0,Closed
"mpu6515_find_max_desired_odr",0,Closed
"mpu6515_get_device",0,Closed
"mpu6515_get_sub_dev",0,Closed
"mpu6515_is_dmp_active",0,Closed
"mpu6515_search_for_sensor",0,Closed
"mpu6xxx_fill_sub_dev_slot",0,Closed
"msg_get_ssid_rt_mask",0,Closed
"mulFxQ16",0,Closed
"npa_always_on_update_fcn",0,Closed
"npa_client_type_name",0,Closed
"npa_destroy_query_handle",0,Closed
"npa_disabled_query_fcn",0,Closed
"npa_find_extension",0,Closed
"npa_impulse_update_fcn",0,Closed
"npa_in_stm_node_created",0,Closed
"npa_is_resource_type",0,Closed
